"EVI","ALT","POPDEN","LSTN","RFALL","RDIST","WDIST","NLIGHT","LATNUM","LONGNUM","EVI2","ALT2","POPDEN2","LSTN2","RFALL2","RDIST2","WDIST2","NLIGHT2","LATNUM2","LONGNUM2","EVIxALT","EVIxPOPDEN","EVIxLSTN","EVIxRFALL","EVIxRDIST","EVIxWDIST","EVIxNLIGHT","EVIxLATNUM","EVIxLONGNUM","ALTxPOPDEN","ALTxLSTN","ALTxRFALL","ALTxRDIST","ALTxWDIST","ALTxNLIGHT","ALTxLATNUM","ALTxLONGNUM","POPDENxLSTN","POPDENxRFALL","POPDENxRDIST","POPDENxWDIST","POPDENxNLIGHT","POPDENxLATNUM","POPDENxLONGNUM","LSTNxRFALL","LSTNxRDIST","LSTNxWDIST","LSTNxNLIGHT","LSTNxLATNUM","LSTNxLONGNUM","RFALLxRDIST","RFALLxWDIST","RFALLxNLIGHT","RFALLxLATNUM","RFALLxLONGNUM","RDISTxWDIST","RDISTxNLIGHT","RDISTxLATNUM","RDISTxLONGNUM","WDISTxNLIGHT","WDISTxLATNUM","WDISTxLONGNUM","NLIGHTxLATNUM","NLIGHTxLONGNUM","LATNUMxLONGNUM","cluster"
0.383423473775808,-0.404826103190698,-0.345779120549361,1.22579686430938,0.131950942178536,1.00924437582469,0.724173737027447,-0.877833920491156,-0.613503541781625,0.22426621671419,0.147013560242308,0.163884173824566,0.11956320020789,1.50257795255071,0.0174110511418034,1.01857421013377,0.524427601400298,0.770592391964873,0.376386595778598,0.0502953359592958,-0.155219830760501,-0.13257983156018,0.469999291856995,0.0505930886180851,0.3869679844674,0.277665209868272,-0.336582131192955,-0.235231659163672,0.0859889318631127,0.139980413936704,-0.496234567881743,-0.0534171857344778,-0.408568467832238,-0.293164431993867,0.355370085281048,0.248362248113147,-0.090788818589726,-0.423854961713062,-0.0456258807421538,-0.34897563269205,-0.250404157914295,0.30353664101583,0.212136715131168,-0.0775465751843649,0.161745051165118,1.23712859120778,0.88768989606345,-1.07604606712247,-0.752030717758615,0.274904825218781,0.133170746278456,0.095555406901723,-0.115831012885086,-0.0809523703679543,0.0295921385942531,0.730868271214899,-0.885948947163837,-0.619174999091633,0.226339417906277,-0.635704270691535,-0.444283152531574,0.162407704246922,0.538554219317374,-0.196868492251936,-0.137588118256121,1
1.10136813562381,-0.277038385972673,-0.348273058812494,0.781693095884475,-0.0811647691124704,0.957727755053623,-4.32664778239683,-0.877833920491156,-0.414504500273857,0.48675037016451,1.21301177016747,0.0767502673023437,0.121294123494611,0.611044096153455,0.00658771974508063,0.917242452800052,18.7198810329194,0.770592391964873,0.17181398074728,0.236925922855287,-0.305121250654952,-0.383576849472318,0.860931867644288,-0.0893922904357385,1.05481083201859,-4.76523200159929,-0.966818308398684,-0.456522048674297,0.536091347702285,0.0964850060911791,-0.216558993609817,0.0224857566327635,-0.265327351461287,1.19864751830746,0.243193692484934,0.114833657734279,-0.134848536921977,-0.272242645556294,0.0282675024066099,-0.333550774762148,1.50685485757964,0.305725904618819,0.14436075020192,-0.169522040295307,-0.0634459396442756,0.748649173862355,-3.38211069982348,-0.686196714981138,-0.324015306077118,0.38048940377681,-0.0777337521115319,0.351171368289221,0.0712491874757594,0.0336431620608075,-0.0395069814098119,-4.14375066754265,-0.840725909981915,-0.396982464506905,0.466174339289176,3.79807818540578,1.79341497690339,-2.10599740965311,0.363866110536627,-0.427285985742033,-0.201760218943155,2
0.821517298339694,0.0282540486154311,-0.352243978585124,0.504242795495035,-0.139559135990085,0.855506238459334,0.524032654623198,-0.877833920491156,-0.371589896813192,0.419412535800513,0.67489067147135,0.000798291263163144,0.124075820449477,0.254260796808648,0.019476752438299,0.731890924042839,0.274610223111436,0.770592391964873,0.138079051413639,0.175906875186617,0.0232111896857073,-0.289374521643676,0.414244179062336,-0.114650244357197,0.702813173731866,0.430501890667828,-0.721155750752836,-0.305267528120299,0.344554653300638,-0.00995231849543697,0.0142469004578976,-0.00394311061299142,0.0241715148522346,0.0148060440997973,-0.0248023622658316,-0.010498919009563,0.0118501021764289,-0.177616488458056,0.0491588653090499,-0.30134692113931,-0.184587347172999,0.309211712690782,0.130890303655515,-0.147735540278849,-0.0703716888685122,0.431382857244177,0.264239690697886,-0.442641430048827,-0.187371528346796,0.211485749517712,-0.119393711473512,-0.0731335445098041,0.122509743486535,0.0518587649418939,-0.0585328511197302,0.448313205186551,-0.750992395311399,-0.317897474872146,0.358810040865388,-0.46001363967327,-0.194725240058177,0.21978586451779,0.326194215934429,-0.368174550604902,-0.155849460900272,3
0.151059673451321,-0.157466009570701,-0.352752302520754,0.857603093959044,0.110852873944696,0.802784049457862,-0.143489251126821,-0.877833920491156,-0.562560442511505,0.580253389779707,0.0228190249432197,0.0247955441701201,0.124434186933694,0.735483066768125,0.0122883596617987,0.644462230063963,0.0205891651889359,0.770592391964873,0.316474251478741,0.33669399635084,-0.0237867639854327,-0.0532866476279867,0.129549243324296,0.0167453989392262,0.121268296363034,-0.0216754394189922,-0.132605305373887,-0.0849801967424186,0.0876528875791446,0.0555464974448199,-0.135043337001218,-0.0174555597095152,-0.126411200815138,0.0225946797912287,0.138229004525546,0.0885841480246145,-0.091370185828483,-0.302521466042975,-0.0391036065250344,-0.283183921873196,0.0506161637219648,0.309657936684076,0.198444491403028,-0.204685719290264,0.0950677676692232,0.688470084596033,-0.123056825716228,-0.752833086195413,-0.482453576036836,0.4976271023553,0.088990919039365,-0.0159061958675803,-0.0973104129325844,-0.0623614418200003,0.0643227558732324,-0.115190882073265,-0.704711069443361,-0.451614550104193,0.465818165959004,0.125959731864997,0.0807213766095489,-0.0832601243632895,0.493834638763114,-0.509366108028603,-0.326427603723273,4
1.11171540544642,-0.341365471878708,-0.333212884821965,0.153448589985869,0.0173431504635948,0.605227091530064,0.384180275178528,-0.877833920491156,-0.52908705954044,0.361721297723402,1.2359111427069,0.116530385390973,0.111030826611376,0.0235464697686513,0.000300784868002888,0.366299832321941,0.147594483836249,0.770592391964873,0.279933116573149,0.130842297226702,-0.379501253975046,-0.370437897349822,0.170591161431322,0.0192806475493536,0.672840281447503,0.427099130384614,-0.975901492833446,-0.588194234913454,0.402131139157177,0.113747373663316,-0.0523820503296486,-0.00592035274186847,-0.206603631693938,-0.13114588092281,0.2996621904996,0.18061205374494,-0.123479161485928,-0.0511310473410543,-0.00577896119787582,-0.20166946514114,-0.128013817783934,0.292505573041434,0.176298625431441,-0.12053019711596,0.00266128198455139,0.0928712438165368,0.0589519215265283,-0.134702377341135,-0.08118766326625,0.0555056231035148,0.0104965445130498,0.00666289631756647,-0.0152244057651254,-0.00917603648195079,0.00627338689230374,0.23251631056952,-0.531288870545296,-0.320217822211854,0.218923528965615,-0.337246477135338,-0.203264812127644,0.138966187697311,0.464450567757522,-0.317531224905683,-0.191382057785627,5
1.16114905618894,0.10180535743782,-0.337583995474751,-0.256868938331095,-0.174325376785146,0.800918811321279,0.405494514178026,-0.877833920491156,-0.461576131116632,0.16133593074713,1.34826713068847,0.0103643308030423,0.113962954000697,0.0659816514793439,0.0303893369912831,0.64147094232829,0.164425801028473,0.770592391964873,0.213052524816599,0.0260292825500427,0.118211194703902,-0.391985337729998,-0.298263125307406,-0.202417746723854,0.929986121849671,0.470839572427608,-1.01929602826894,-0.53595868900542,0.187335063716394,-0.0343678593245944,-0.0261506340814705,-0.0177472572940944,0.0815378258652367,0.0412815139549691,-0.089368196046645,-0.0469909230130948,0.0164248620972749,0.0867148425151684,0.058849457207771,-0.270377372376726,-0.136888458239311,0.296342682242669,0.15582071455813,-0.0544644281152538,0.0447787744589686,-0.2057311647535,-0.104158945355993,0.225488267187586,0.118564570758904,-0.0414421892456743,-0.139620473557893,-0.0706879839683941,0.153028728944403,0.0804644329719369,-0.0281249469164756,0.324768184292764,-0.703073700137275,-0.369685006268208,0.129216981877403,-0.355956839118553,-0.187166589043312,0.065420834857767,0.405187184783253,-0.141626152603843,-0.0744688147243611,6
0.0580106140440669,0.158248362049594,-0.346385161199868,0.214330869367726,0.0586635523767894,0.94726788359948,0.27863145733186,-0.877833920491156,-0.219004811803121,0.867446502381176,0.00336523134176969,0.0250425440913794,0.119982679899459,0.0459377215639252,0.00344141237746431,0.897316443299038,0.0776354890148761,0.770592391964873,0.0479631075929206,0.752463434493336,0.00918008465396476,-0.0200940158969574,0.0124334653406205,0.00340310869538383,0.0549515915918295,0.0161635819318144,-0.0509236847564026,-0.0127046036113044,0.0503211042535102,-0.0548148843981637,0.0339175090141081,0.00928341107563749,0.149903591001803,0.0440929717382582,-0.138915780069299,-0.0346571527488236,0.13727198816747,-0.0742410327360476,-0.0203201840465911,-0.328119538560064,-0.0965138022632505,0.304068644056041,0.075860017039971,-0.300470596559565,0.0125734101811164,0.203028749016002,0.059719322483134,-0.188146907339349,-0.0469394917094782,0.185920562985351,0.0555700991043885,0.0163455110910087,-0.0514968561728553,-0.0128476002479813,0.0508874933265009,0.26393863089099,-0.831543880015492,-0.207456224574845,0.821704212446388,-0.244592144561791,-0.0610216298753935,0.241697883115892,0.192249852551562,-0.761473964001609,-0.189974958003265,7
-1.25128066763348,-0.22173061448665,-0.0190332800831668,0.063797105051468,-0.197755778976002,0.00441297171808434,-0.125037891354412,1.1458191537822,-0.217979272606977,0.445065998231195,1.56570330919329,0.0491644654006274,0.000362265750724274,0.00407007061294804,0.0391073481184054,1.94743193846123e-05,0.0156344742743577,1.31290153317416,0.0475149632862668,0.19808374278153,0.277447231329637,0.02381597540972,-0.0798280842018841,0.247447983145471,-0.00552186619765224,0.156457496173431,-1.43374135573182,0.272753249757919,-0.556902479407691,0.00422026088853709,-0.0141457713055314,0.0438485103906351,-0.000978490930763048,0.0277247284841288,-0.254063185058701,0.048332678060498,-0.0986847572749172,-0.00121426816893981,0.00376394112931507,-8.3993326709393e-05,0.0023798812071571,-0.0218086968785938,0.00414886054785356,-0.00847106579982856,-0.0126162462058669,0.000281534820287784,-0.00797705549015147,0.0730999449238272,-0.0139064465535499,0.028393922243992,-0.000872690659708835,0.0247269656063085,-0.226592359321822,0.043106660855015,-0.088014373175942,-0.000551788678235923,0.00505646751968018,-0.000961936365143187,0.00196406366287524,-0.143270810862423,0.027255668605745,-0.0556501139323751,-0.249764825680586,0.509965145470498,-0.0970151625565341,8
0.683539121994427,0.497359347344583,-0.336206240574122,0.177059993266894,0.102382398638979,0.0930432698432567,0.737444720086622,0.588716786747159,0.292824257857859,-0.106984748060166,0.467225731296912,0.24736632039103,0.113034636200984,0.0313502412156726,0.0104821555510708,0.00865705006312508,0.543824715183636,0.3465874549979,0.0857460459900061,0.0114457363174972,0.339964571599637,-0.229810118491082,0.121027432337992,0.0699823748733711,0.0635987149761502,0.504072316487436,0.402410955516533,0.200156836114831,-0.0731282607558408,-0.167215316385121,0.0880624426920587,0.0509208429666555,0.0462759399640481,0.366775024684991,0.292803796827367,0.145638881774847,-0.0532098644710288,-0.0595286746923418,-0.0344216013473722,-0.0312817279647249,-0.247933516971559,-0.197930257635139,-0.0984493428832982,0.035968939944078,0.0181278268136661,0.0164742407319768,0.130571957173244,0.104238190297559,0.0518474611246958,-0.0189427187711933,0.0095259931437664,0.0755013593061188,0.0602742367462064,0.0299800498991665,-0.0109533551241866,0.0686142680855045,0.0547761348505709,0.0272453264405202,-0.00995421078287485,0.434146086013054,0.215941702870562,-0.0788953375867668,0.1723905561677,-0.0629837171089352,-0.0313277294528281,9
0.429588403196066,0.685364302440536,-0.273775651090208,-0.296603465594148,0.21192891331049,-0.0346834860653586,-1.57947302024527,1.16170668495198,0.296939552672832,-0.0490126034073433,0.184546196160546,0.469724227059803,0.0749531071298673,0.087973615802459,0.0449138642969652,0.00120294420564592,2.49473502168272,1.34956242186212,0.0881730979415417,0.00240223529276552,0.294424556293016,-0.117610844785806,-0.127417409167009,0.0910422034601309,-0.0148996233960904,-0.678523292658433,0.499055719770716,0.127561788278476,-0.0210552460342427,-0.187636058134644,-0.203281427298379,0.145248511838025,-0.0237708232333905,-1.08251442474405,0.796192291772621,0.203511769384621,-0.0335914887450685,0.08120280690865,-0.0580209762264196,0.00949549397962171,0.432421254497066,-0.318047004048575,-0.0812948193674398,0.0134184574094716,-0.0628588501474931,0.0102872421658717,0.468477171617203,-0.344566228760646,-0.0880733003947381,0.0145373080284096,-0.00735043351165097,-0.334736000783818,0.246199235327405,0.0629300767168564,-0.0103871877786363,0.0547816304882867,-0.0402920376195659,-0.010298898837382,0.00169992794730554,-1.83488436632022,-0.469008012090438,0.0774140847338802,0.34495666336668,-0.0569382690252109,-0.0145537805311075,10
