"DHSCLUST","LONGNUM","LATNUM","ALT","EVI","LSTD","LSTN","NLIGHT","POPDEN","RDIST","RFALL","WDIST","URBAN_RURA","LCType","ID","GRUMP"
174,1.012667,8.564049,1.01027067606638,0.28094487590466,-0.436712614161687,-1.03196094100407,-0.85762691195639,-0.969690927004052,0.543298493524494,0.888337795438791,0.558111686478254,"R","crop",174,2
175,1.19688,9.549756,0.775973368176219,-0.463795095497552,0.887073967202078,0.633255249695491,0.970572162243696,1.47388843488923,-1.74781157245781,1.37094785177492,0.227411745626976,"U","urban",175,2
176,1.173026,6.198161,-0.804512867427876,-1.23433026125157,0.694185945773292,0.517561062195369,1.54858590053718,1.39226761725221,0.542859486045139,-1.21144589589888,0.441504771790642,"U","grass",176,2
177,1.12846,6.264868,-0.552982400882948,0.189688966173268,-0.238737033023088,-0.653475490746271,0.449893832200135,1.24452358391421,0.830343951854318,-1.1857963123266,0.490506726753857,"R","grass",177,1
178,0.71188,10.494149,0.250782000952207,-0.216908590276814,-0.268936797392518,0.864367467938385,-0.85762691195639,-0.851969220460628,1.04678858382323,0.945462433182437,0.102701246778159,"R","crop",178,1
179,1.1826,6.196271,-0.875163717697079,-1.37949152462778,1.24660098059916,0.734840246815729,1.58638691435707,1.39226761725221,0.54286044540426,-1.21354564517057,0.558796442779293,"U","crop",179,2
180,1.216579,6.136494,-1.88706637533963,-1.70948990172825,1.55940221194461,1.19407399397789,1.59305676723616,1.3241913282563,-1.74781157245781,-1.23162687976286,0.753853170873211,"U","urban",180,2
181,1.247742,6.141751,-1.82016650137146,-2.16360501717412,1.71004467300102,1.28495969668982,1.58598377675776,1.37312638849123,0.301161873562862,-1.21814442725098,0.557841135100401,"U","urban",181,2
182,0.789252,7.230185,0.888061592903083,1.56929230342892,-1.59405089543153,-1.52440578310862,-0.85762691195639,0.159637500818637,-1.74781157245781,0.536502960195685,-2.47716030388529,"R","crop",182,1
183,0.624868,6.834016,0.58790940998147,2.17718013123339,-1.02893345008212,-1.99380108736792,-0.85762691195639,-0.676047470300825,0.648408451574539,-0.192144594517765,0.104453056581307,"R","crop",183,1
184,0.621579,6.893828,0.615718698491196,0.427054257894632,-0.427253036902405,-1.46623886854563,0.454960141670954,0.806265127548447,-1.74781157245781,-0.0234913936259153,-0.0214881746294955,"U","crop",184,2
185,1.604139,8.11283,0.655118055086277,0.92518861580751,-0.524399895296364,-0.274536776952275,-0.85762691195639,-1.00475157295754,0.785122033206001,0.277862692869068,0.646208371190456,"R","crop",185,1
186,1.498235,6.332973,-0.697854538675976,0.181300420108444,0.695374805755508,0.0422658115565445,-0.34906946110823,-0.308716606631204,0.614119565795549,-1.05929064299543,0.268162792682878,"R","crop",186,1
187,1.209138,6.164624,-1.12418516114127,-1.13180214249056,1.83005426156339,0.86956191103311,1.61429261069124,1.39226761725221,0.40644306579276,-1.21895352257522,0.682843670813478,"U","urban",187,2
188,1.559119,7.017437,-0.0901438433762599,1.45075341010929,-1.22575487296982,-0.647891557360017,-0.85762691195639,-0.794439502281332,0.301161871989603,-0.588411028746567,-0.0186285419482706,"R","crop",188,1
189,0.023831,10.870696,0.606725676557038,-0.11897339666809,0.246505915611964,0.503734795069987,-0.85762691195639,-0.461913392966837,0.508050403564573,0.76800451566361,-0.0224339538308412,"R","crop",189,1
190,0.055598,11.021891,0.731610050009788,-0.071072580373587,0.201225252064468,0.833350493335913,-0.85762691195639,-0.430948176355253,0.629423038581872,0.725289008217234,0.622086520720122,"R","crop",190,1
191,0.193933,10.87001,0.788810295693008,0.000978431609855468,-0.706054453361946,0.485531752106942,0.677385979182784,1.39062384337289,0.300381088919624,0.844431155026246,-0.0224239345482672,"U","crop",191,2
192,1.174285,8.037435,0.614997052180978,0.340351559258433,0.262103037996615,0.288483954950537,-0.85762691195639,-0.96837168849014,0.301161873562862,0.393390027500424,0.558599422874694,"R","grass",192,1
193,1.451207,6.314718,-0.745293830289525,-0.115519411364576,1.57560913659175,0.0313359577586512,-0.841734354686484,-0.36372711548157,0.68743581675775,-1.08317685694752,-0.0214881746294955,"R","crop",193,1
194,1.225085,9.539402,0.808470788302428,0.555849306770085,-0.284463167840288,-0.195066607600389,0.502861790616013,-0.64814295313477,0.54236944280562,1.39527011775462,0.227411745626976,"R","crop",194,1
195,1.124906,8.955353,1.01467112090173,0.524841099903642,-0.881308183060875,-1.34535271809959,-0.115453796684741,-0.974850402938078,0.509802528849178,1.1730251291952,0.51742365780361,"R","grass",195,1
196,1.223989,6.432591,-0.141263780834063,0.656569400822745,-0.214566645997029,-0.667077217517459,0.440961920502012,1.14614953216646,0.301161873562862,-1.06731911352432,0.394946094182834,"U","crop",196,2
197,0.729818,7.108929,0.703812755177662,0.827090051099107,-0.187238168540098,-0.943493750468997,-0.272411547775844,-0.827836540907955,0.301161873562862,0.18907289121871,-0.0214881708584273,"R","crop",197,1
198,0.018706,10.739084,0.658253853060439,-0.0886183549082963,0.857351844630802,0.955436054625795,-0.85762691195639,-0.476452704560184,0.853345277303518,0.823918004587737,0.476408432533889,"R","crop",198,1
199,1.253676,7.867944,0.450440831344648,0.261245808188235,-0.178703249814839,0.156526995397547,-0.85762691195639,-0.95489998803004,0.887429750108477,0.257477604120254,0.227411745155338,"R","crop",199,1
200,1.495887,7.300812,0.137087778220404,1.38018861192727,-1.31792602293127,-0.643541288979436,-0.85762691195639,-0.710119656175707,0.887437716981431,-0.32576851745364,0.375696189235064,"R","crop",200,1
201,1.260624,6.20634,-1.82775130713675,-0.641870488669893,0.843372873897021,0.565908135285149,1.25729463868486,1.32057357866093,0.821945829501801,-1.18877889680441,-2.47716030388529,"U","crop",201,2
202,1.117315,7.546934,0.974882701221988,0.659715909922417,-0.44738932840926,-0.920983892693362,0.421683162106808,-0.91959702269453,0.4060071757405,0.321576358987863,0.375491971968163,"R","crop",202,2
203,1.283442,6.170702,-1.54612547839913,-1.92254772072212,1.67209294085705,0.919996435558648,1.534704542761,1.38590969960658,0.614172574450083,-1.1999067468868,-0.0214881727439614,"U","grass",203,2
204,0.01964,10.81889,0.643037980257091,0.0741375797800214,0.35108980733781,1.20835880760842,-0.85762691195639,-0.430948176355253,0.541689637868628,0.792082241655232,0.621209942053705,"R","crop",204,1
205,0.195384,10.89872,0.785109961440253,0.0929158181904237,0.170069725460484,0.503395149988535,0.383027693539701,-0.434672118795198,-1.74781157245781,0.833011986039642,0.266709662585155,"U","crop",205,2
206,0.845028,9.762486,0.446810915749753,0.814495875676712,-0.834589416105075,0.283853515545384,-0.85762691195639,-0.981076099817687,0.630630267510689,1.06098968664562,0.227730200565496,"R","grass",206,1
207,0.641473,8.141672,1.20179934457938,1.34030499038621,-1.86161552100416,-2.55760841557768,-0.85762691195639,-0.980200206458406,0.750364859308927,0.793381672785965,-0.019566170906505,"R","grass",207,1
208,0.608722,7.451385,0.891561474538782,2.04541801880123,-1.41318614038345,-1.67415732061772,-0.85762691195639,-0.209465118770661,0.303260460713788,0.578312398801924,0.557494516033227,"R","grass",208,1
209,1.220169,6.127783,-1.70514958855561,-2.03976096738263,1.57537993896309,0.998043917760845,1.56596653902105,0.925737046662766,-1.74781157245781,-1.23276097775659,0.748367579402678,"U","urban",209,2
210,1.18391,9.536808,0.756128532269695,0.0433609299072551,-0.193791641773378,0.263117918086511,0.710488869533221,-0.121797786025194,0.40522195338867,1.37326983600458,-2.47716030388529,"U","crop",210,2
211,0.205764,10.860874,0.873254424933737,-0.573571889567678,-0.253869080894213,0.923871597708656,0.633699795223914,1.48188515307812,-1.74781157245781,0.853871797779335,0.102480269854034,"U","urban",211,2
212,1.169456,6.233332,-0.591204685381435,-0.885626428320188,0.456788328972975,0.460961327768572,1.32986582078014,1.37469786983585,0.719462681048526,-1.19506980540651,0.395076793759965,"U","grass",212,2
213,1.23026,8.419887,0.599199506426667,0.806997039492963,-1.1446275769816,-0.645203687969482,-0.85762691195639,-0.944514876374454,0.405684581032199,0.631633301624984,-2.47716030388529,"R","grass",213,1
214,1.192682,6.195863,-0.892952249705166,-1.49164023105683,1.35614988392121,0.895423850217881,1.60279117836762,1.39226761725221,0.51172679066431,-1.21155137181917,0.614363054579744,"U","grass",214,2
215,1.27602,7.543443,0.330625801981018,0.612142508173233,0.129481969702289,-0.00924218966215722,-0.85762691195639,-0.728023030609454,0.716598816426382,0.00815864722491293,0.557457068775699,"R","crop",215,1
216,1.170063,9.550862,0.808941427629309,-0.0481109403877009,0.0988568069726925,0.277355985577729,0.832465003036819,1.16627568674019,0.509298477245416,1.35311264095417,0.267598205770667,"U","urban",216,2
217,1.2484,6.139543,-1.82016650137146,-2.16360501717412,1.71004467300102,1.28495969668982,1.58598377675776,1.37312638849123,0.301161873562862,-1.21814442725098,0.557841135100401,"U","urban",217,2
218,1.161714,6.198568,-0.767142827063303,-0.910288311845788,0.374285794212028,0.473394723329848,1.52561137253655,1.39226761725221,0.508839973986528,-1.21336588838275,0.353634566088788,"U","grass",218,2
219,0.127765,10.691889,0.722027993388054,0.292952107799159,0.0637073372475287,0.618077439148732,-0.489547738658227,-0.598165378629054,-1.74781157245781,0.874877919131994,0.267339162530827,"R","crop",219,1
220,0.693513,10.642697,0.179606548034959,-1.08063717805216,-0.756557418051337,2.18361542644457,-0.85762691195639,-1.02689117382477,1.15039455399149,0.934682258493371,-2.47716030388529,"R","grass",220,1
221,1.393563,6.610649,0.238279705278206,1.13421766126981,-1.1440306581977,-1.44681102680464,-0.0028383708047672,0.492475322517627,-1.74781157245781,-0.904613943298295,0.353489404994812,"R","urban",221,1
222,0.351532,10.68878,0.621947750180512,0.180564607853491,0.35427685875076,1.10637358032848,-0.85762691195639,-0.708309056671768,0.30055518444122,0.917634772362657,0.497210392026786,"R","crop",222,1
223,1.281272,6.181245,-2.13129931339409,-0.242326335705041,0.610753191009053,0.562724924961131,1.28125042902714,1.27272602603302,0.750629871961248,-1.19307766791712,-2.47716030388529,"U","crop",223,2
224,1.253651,6.143108,-1.82257996839773,-2.1419170678028,1.90850440902125,1.18915833888786,1.57682338937204,1.38573246836139,0.301161873562862,-1.21609521268312,0.517195423946953,"U","urban",224,2
225,0.975022,9.454615,0.754722218860672,0.594515715115393,-0.745430150729386,-0.22505033185012,-0.85762691195639,-0.995961536107693,0.630364506179785,1.29795758452545,-2.47716030388529,"R","grass",225,1
226,0.712233,7.623722,1.17066212318632,1.74593282766009,-1.74595649830651,-2.06941483543064,-0.85762691195639,-0.992590295307881,0.630364506004853,0.830540693310906,-0.0214881727439614,"R","crop",226,1
227,1.198763,9.817619,0.962479694960864,0.202050207607043,-0.439597971795215,-0.376379154858325,-0.85762691195639,-0.37555207405236,0.301161873562862,1.34566761503645,0.556579266728719,"R","crop",227,1
228,1.57373,8.893244,0.931949279856437,0.755320254610671,-1.48086910045285,-1.19924335278746,-0.85762691195639,-1.01924479568046,0.839167938159897,0.848073066589663,0.227411745155339,"R","grass",228,1
229,1.523733,6.401253,-0.429493987921096,0.208244610935694,-0.297565596577428,-0.211828845133077,-0.85762691195639,-0.364369618887577,0.806125754038606,-1.01018336771285,0.394967296463412,"R","grass",229,2
230,1.086329,9.759338,1.08730113195641,-0.211440371784274,-0.553834345659308,-0.337906294563226,-0.39653182749931,-0.925183822435931,0.509113184256724,1.38069655811156,0.556579266728719,"R","grass",230,1
231,0.603894,10.937729,0.594715847636154,-0.0785796503460437,0.219264447052015,1.22220909032412,-0.85762691195639,-0.652940480080149,0.300305593841821,0.863994469504164,0.727449962207891,"R","crop",231,1
232,1.324068,7.459798,0.40544682009085,0.662168946759106,-0.320526416293643,-0.415396900148195,-0.85762691195639,-0.76802422888519,-1.74781157245781,-0.0968263368810794,0.689881895908502,"R","crop",232,1
233,1.56572,7.263866,0.222443220614868,1.49111215345355,-1.17256602785959,-0.756855988995007,-0.85762691195639,-0.680495120245218,0.840374586263029,-0.372443881450777,-0.0188247478101195,"R","crop",233,1
234,1.212485,9.53425,0.769739009935137,0.404303700695047,0.133239221168977,-0.174846838294074,0.600088697753384,-0.600743600665079,0.405225616024292,1.39605970553177,-0.0214881727439614,"U","crop",234,2
235,1.565283,6.403852,-1.10795405830521,0.22500436647396,-0.403043560010711,-0.383430246811119,-0.85762691195639,-0.730555787547956,0.544493149493867,-0.999192979810869,-2.47716030388529,"R","grass",235,1
236,1.192912,6.176981,-0.920865428424297,-1.18795995468558,1.78597225712795,0.80101412707177,1.59620603681342,1.39226761725221,0.301161873562862,-1.21944229359522,0.682840809255219,"U","urban",236,2
237,0.027592,11.089105,0.762707954167721,-0.214667279126215,0.582590026364269,1.09199216270603,0.192474195823247,0.0985131547013124,-1.74781157245781,0.68656807059086,0.555795885897885,"R","crop",237,1
238,1.335405,6.399236,-1.23045689847154,1.00953544290198,-0.915124692862616,-1.61229659298619,-0.85762691195639,-0.943752134504724,0.918347832424717,-1.06362058554419,-0.0214881708584276,"R","crop",238,1
239,1.288679,6.180261,-1.71104279476167,-1.11921617231416,0.919378554501172,0.633643718538772,1.38009796460973,1.436196926391,0.646448045605617,-1.19451059162135,-2.47716030388529,"U","crop",239,2
240,0.547749,9.999342,0.26709279805101,0.282859366244174,-0.548181585841211,0.890437514205732,-0.85762691195639,-1.02051786469864,0.542289795929412,0.929876139083867,-0.0214881727439614,"R","grass",240,1
241,0.168131,10.839785,0.710394992871279,-1.00721060752039,-1.16093650668586,0.929016240341586,-0.85762691195639,-0.75010276221651,0.71584247039562,0.843265317741612,-0.0223939103751073,"R","grass",241,1
242,1.231498,6.182755,-0.982630814952067,-0.466120248989822,1.11272607669449,0.79799261536999,1.61124925562776,1.50195331969441,0.406440685102958,-1.20515406161251,0.440180810263834,"U","urban",242,2
243,1.507721,6.230405,-2.07706971668787,-1.13204165367721,-0.699360681411606,0.649513963569392,0.185109186834966,0.348831892965601,0.301161871989603,-1.10596302025505,-0.0180529272777969,"R","crop",243,1
244,0.845482,6.802125,0.263194196279422,1.19920095071058,-0.726876141691146,-0.915686177827818,-0.85762691195639,-0.949477610334689,0.406253091803779,-0.498336607073299,0.440043498100242,"R","crop",244,1
245,1.144973,8.242419,0.760963924522238,0.33829224737083,-0.355771145543924,-0.222972122067245,-0.85762691195639,-0.976890884942939,0.405755078910791,0.572072689782277,0.646161091182496,"R","grass",245,1
246,1.201081,6.204629,-0.878542300686817,-1.31769093481402,1.34723325453799,0.708416207155697,1.61175290584367,1.39226761725221,0.304042412604572,-1.20568591844729,0.558792780101926,"U","grass",246,2
247,1.529377,9.159393,1.01151779979211,0.825238849211652,-0.483617739396304,-0.950462921288787,-0.85762691195639,-0.84661364373105,0.806419747373389,1.12062299575901,0.557182373891582,"R","crop",247,1
248,1.268299,8.950706,0.900563361512519,0.246317659911225,-0.350021236991891,-0.855895182519117,-0.85762691195639,-0.948421686370382,-1.74781157245781,1.04826725957417,0.352479606145779,"R","grass",248,1
249,1.19584,9.562639,0.83708854626145,0.178483017480361,-0.512330139591031,0.0241747210924359,0.861671395140655,0.9764736053148,0.301161873562862,1.35723093278168,0.476408432533889,"U","grass",249,2
250,0.833428,9.467954,0.812055940951048,0.252083153636633,-0.42130707153106,0.17979936965321,-0.545710063854806,-0.943152553428646,-1.74781157245781,1.18676583970648,0.556802618985901,"R","grass",250,1
251,1.137357,8.986425,0.987590461625983,-0.623640921510788,0.921508989045346,-0.107265563609471,0.756411188790657,1.1334051225622,-1.74781157245781,1.19151247374474,0.477537617086962,"U","urban",251,2
252,1.164185,8.988409,0.931627393687121,0.321528314868893,0.0690529508329173,-0.706302359911954,0.47202827250899,0.715726478748305,-1.74781157245781,1.19247575247599,-0.0203681544827443,"U","grass",252,2
253,1.32387,6.163002,-2.17438916642842,-1.43106992170135,1.2301842902224,0.757167016265234,0.999316928425534,1.39625024548256,-1.74781157245781,-1.19341320746862,0.227411745155339,"U","grass",253,2
254,1.356672,9.365985,1.0387444601219,0.0490167165027947,-0.239103886514604,-0.0744409839054204,-0.85762691195639,-0.768591308298305,0.301161873562862,1.444565522751,0.622086520772545,"R","grass",254,1
255,1.487855,6.582179,-0.456887458550065,1.37787604121349,-1.32725420062059,-0.892283452228096,0.460578644206127,-0.68376431502786,-1.74781157245781,-0.933476528426936,0.916436560159391,"U","crop",255,1
256,1.469379,8.677283,0.792693268804147,0.837985556172707,-0.890578866487681,-1.08878139288412,-0.85762691195639,-0.991348595199394,0.630364506179786,0.724080549731308,0.103662950902617,"R","grass",256,1
257,0.640667,9.150428,0.42954861857397,1.13391678352202,-0.841147259300542,-0.050618993219363,-0.85762691195639,-1.01392348955754,0.872233732229898,1.03887510193728,-2.47716030388529,"R","grass",257,1
258,1.43293,9.02927,0.89312051714254,0.268421300110362,0.225948318856667,-0.577513320561687,0.363306416772811,0.347010693102116,0.301161873562862,0.985087748317978,0.556977644420826,"U","grass",258,2
259,1.14322,8.937458,0.895634930083289,0.231685184813175,-0.342303954037914,-0.640238499908978,-0.85762691195639,-0.947036335811202,0.405477620000494,1.12242297372227,0.556579266653232,"R","grass",259,1
260,1.343741,6.956731,0.353909460961629,0.673248839623817,-0.482350424524447,-0.821270689132265,-0.85762691195639,-0.700829854842666,0.71659881652479,-0.517207671082001,0.268070110249648,"R","crop",260,1
261,1.156219,6.188253,-0.857220007632421,-1.13471266011123,0.697785462123816,0.315068257693972,1.42899432219279,1.39226761725221,-1.74781157245781,-1.22377104958294,0.395102415377857,"U","grass",261,2
262,0.198502,10.425581,0.19994957478496,-0.357719821471947,-0.647871897387062,1.63434766593411,-0.85762691195639,-0.740353276636455,0.871331152128424,0.864860955206436,-0.0219039992409443,"R","crop",262,1
263,1.237263,6.147697,-1.50847433032585,-1.90521875921647,1.59361232779692,1.5340981180956,1.61593704454671,1.28030660488738,0.511750349537674,-1.21708461012479,0.558814681686022,"U","urban",263,2
264,1.665211,6.319969,-1.00167120507763,-0.429331643524465,1.09769390139152,0.138366233746226,-0.0105198781620985,-0.718312516030906,0.508839973986528,-1.0498967496349,0.499257500496431,"R","grass",264,1
265,0.633975,6.924609,0.656991053895166,0.264338020292682,-0.33838634082369,-1.29446357022721,0.638348092017324,1.2154059808395,-1.74781157245781,0.0394796248681953,0.104418142892402,"U","crop",265,2
266,1.175968,6.247405,-0.572034756627367,-0.928144170797863,-0.0276313518722388,0.265915204764486,1.09288890053747,1.34085846555515,0.719453145860128,-1.18680779015729,0.268174500125508,"U","grass",266,2
267,1.264682,6.17347,-1.14901672510585,-1.1800423347471,1.80707928194271,1.0887880555561,1.53569852005432,1.39226761725221,0.716598816426382,-1.20045543896316,-0.0180188995619685,"U","urban",267,2
268,0.48122,8.603727,0.326657518898772,0.682673738906617,-1.15108882216182,-0.392078407423255,-0.85762691195639,-0.207173127932309,1.0710435503968,0.750026423204277,-2.47716030388529,"R","grass",268,1
269,0.833666,7.58865,1.43835937361633,1.38778515022625,-1.69823375956072,-3.03479976634975,-0.85762691195639,-0.960380499224231,0.543879048815542,0.914979753749004,0.373057560172287,"R","grass",269,1
270,1.397437,7.650712,0.504830796774672,0.712156444231817,-0.627350232468088,-0.143525173394407,-0.85762691195639,-0.949996122082158,0.854139207142445,0.00327604890540516,0.104125713624608,"R","crop",270,1
271,1.086284,8.83552,1.04317184163147,0.42334496022975,-0.581454321987222,-0.882110273257018,-0.85762691195639,-0.88358794599254,0.302226155099104,1.07602563124517,0.707962230940565,"R","crop",271,1
272,1.109507,6.188258,-0.912416203558997,-0.706323684115396,-0.0798555321406733,-0.282472325881122,0.58674318485992,1.26832193836278,0.614163051781449,-1.23411382067763,-2.47716030388529,"R","grass",272,1
273,1.064547,7.558797,0.616382591665717,0.907585035671107,-0.931906092919041,-0.799376494235133,-0.85762691195639,-0.926739930964434,0.303185878213634,0.45368790690761,-2.47716030388529,"R","crop",273,1
274,0.820291,7.874094,0.94920130781366,0.652920045895151,-0.951711990853964,-1.1731726615358,-0.85762691195639,-0.918537919933374,-1.74781157245781,0.678311652962804,-2.47716030388529,"R","grass",274,1
