"DHSCLUST","LONGNUM","LATNUM","arabiensis_crop","EVI_Sept_2011_crop","GHA_alt_crop","GHA_popden14_crop","GHA_Roaddist_crop","GHA_waterdist_crop","LC_2011_crop","LST_Day_crop","LST_Night_crop","Nightlights_crop","Rainfall_Sept11_crop","URBAN_RURA","LCType","GRUMP"
35,-0.151343,5.567143,0.660444518098904,-1.91564665232706,-1.69088862670058,2.26892499540256,-0.616417397408115,1.29547203185594,0,-1.44169342853055,-0.126260922161446,1.94124534035656,-1.63698453083258,"U","urban",2
36,-0.994889,5.58263,0.386999003262679,0.0436344141566664,-0.339804558479944,0.184101499133643,-0.225549154600926,-4.95626381329672,1,-0.195780744786282,-0.774412122719661,0.806036492679055,-0.793016503739229,"U","crop",1
37,-1.078593,5.700158,-1.26623415369932,0.92706607631403,0.227592738706576,-0.861019084898922,1.26031550765064,0.728285237178463,0,0.255954142990374,-0.939319770768568,-0.838111040593145,-0.10494658094585,"R","forest",1
38,-1.790434,4.914374,0.426434517562769,-0.991986740161374,-2.13427736863851,-0.183353325020068,-0.965232876799333,-0.213897768078737,1,-1.71833364014863,-0.375460692427566,1.66573332550753,-1.00705781875918,"U","grass",2
39,-0.817643,9.619032,0.218632812969704,-0.18159325936639,0.354601788862423,1.3032757206519,0.15949048788261,0.196760182468785,1,-0.250833073533951,1.50289123625707,0.293130704359929,1.0765781227227,"U","crop",2
40,0.280008,6.532596,-0.355410454587285,1.75399504322733,0.459297805165869,-0.468557272786654,-0.666449042167728,0.110960179800708,0,-0.600979662054641,-0.375778981283672,-0.209889782762371,-0.443983547925546,"U","crop",2
41,-1.03187,5.337116,0.356902721379925,1.64107707774221,-1.33648260096536,0.0999741833958184,0.377738835125397,-3.61950393111153,0,0.518216233745445,-0.345602760205196,-0.78134048387622,-1.58866233522473,"R","crop",1
42,-0.394608,6.228707,-0.616603918801779,0.126318390782022,0.533382009457197,1.66542098193731,-2.7516181789977,-1.77546598330603,0,0.202689209139001,0.400411001851476,-0.154158169344483,-0.0322907916998533,"U","crop",1
43,0.471193,7.137216,-0.0556372618191488,-0.202009084671896,0.326641984595858,-0.0806940037525701,-0.209361334159021,0.012376819838883,0,0.340410601612981,0.456309677555953,0.104663740627957,0.321892200826247,"U","crop",2
44,-0.069306,10.896973,0.740433042589786,0.65864101001775,0.663304984296514,-0.275055511112648,0.64367263478135,-0.205679187057911,0,1.03689849486639,2.2355634095703,-0.754785673826485,0.861843712311369,"R","crop",1
45,-2.117523,7.349223,-0.342188512109986,0.573678497528333,0.853721147545921,-0.934705288395134,0.736728317515619,0.282397427168463,0,-0.882632907821705,-0.559345831020087,-0.851541507576153,1.2277487400598,"R","crop",1
46,-1.712563,7.935717,-0.791820574330945,0.579718212087932,1.20946209239032,-1.15446018579073,0.986706328604726,0.821691334835383,0,-0.376098720954895,-0.739815748816641,-0.92292180906477,1.28735578228853,"R","grass",1
47,0.948708,5.807975,NA,-2.35069281507602,-2.95063234405758,0.667366094320169,-0.0177095617261297,0.18599347034956,0,-0.602536614964655,-0.272199356420845,-0.300262540141818,NA,"U","grass",1
48,-1.080814,5.448083,-0.851510529784615,2.12870340481347,-0.619649394773755,-0.800896497376,0.414149633794741,-0.59578742833149,0,-0.52125432342646,-0.918274403802118,-0.880885515234188,-1.04063998116577,"R","crop",1
49,-0.105796,5.577422,0.698390144135811,-2.30188244255304,-1.8546495632407,2.40215012740102,-4.82050994318981,1.03764543944984,0,-1.79960381560248,-0.127814643604652,1.24314530673907,-1.67741869687043,"U","grass",2
50,-2.845937,10.697671,0.701964352686137,-0.694603244801349,0.787460520380748,-1.03317146827148,1.10431056532209,0.2153757622346,0,1.33434670516343,2.02335505554365,-0.922018346215191,0.273228101323743,"R","crop",1
51,-2.60062,7.964845,0.157416825831068,0.978712636343923,1.06312778772345,-1.18391850796375,1.45641574813635,0.945602485492266,0,-0.655451977449265,-0.714624733391665,-0.895994493936138,0.643216192817763,"R","crop",1
52,-2.130236,6.150937,0.554205982610496,1.30898863811421,0.162077557038197,-0.345602452995544,-0.435718223054077,-0.117972371462642,0,-2.10458069205005,-1.73067550034563,-0.628632977011099,-0.0143112133665932,"R","crop",2
53,-1.714392,4.952203,0.643956620206086,-0.585225981036551,-1.1056242473613,-0.391077742658857,-1.5806347054388,0.625372979437959,0,-0.926299556817697,-1.45252289812798,1.200987412969,-1.09394970424546,"U","crop",2
54,-1.727518,5.00325,0.654650471067154,0.920159224983439,-0.970139269045264,1.42266926683566,-0.000912164202843195,-1.46778953903272,0,-0.368321236248785,-0.598811895099659,-0.496945712413312,-1.07020365047941,"R","crop",1
55,0.326889,7.16699,0.195842603309753,0.843769969410596,0.258120631601652,0.225557268811294,-1.02595613046517,0.601318336617374,0,-1.30162634574478,0.0937637846840903,-0.722554098307622,0.547801623186257,"R","crop",1
56,-0.815987,5.300916,0.677537889351979,1.71465416354876,-0.826650490467183,-0.522966874263303,0.033433261433471,0.8664566223245,0,-0.454038587482878,-0.772584395981694,-0.844236290803204,-1.78054350126512,"R","crop",1
57,-0.792792,5.846177,-1.62923330244536,0.704895961461688,0.568365268993763,-1.13362264125698,1.05670843771821,0.246853064689782,0,-0.181666596646255,-0.878819335614177,-0.846001572151286,-0.194886701870555,"R","grass",1
58,-2.498544,10.071832,0.468609901238563,-0.379814810597031,0.953013699291287,0.988801699855171,-0.414917957034783,0.00618152416774535,0,0.779184181581219,0.332670163538529,0.755892901324502,0.807405091047379,"U","urban",1
59,-2.908872,7.509228,-0.301686038122517,2.38793210894584,0.706374324065593,0.165249474282439,-0.838402113004761,-0.150168551458137,0,-0.808758952465693,0.278119140000043,-0.841361281205773,-0.158341836413871,"R","crop",1
60,-1.45488,6.78661,-0.427683464582162,1.71289562872518,0.876179804406229,-0.449960377122934,0.618727087817779,0.382305235147575,0,-0.655933150666206,-0.856186635243754,-0.597942570356256,0.627111159665672,"U","crop",1
61,-2.667279,10.535891,0.583844585532637,-0.911382349213585,0.949293177004134,-0.87108018645665,0.300359506346398,0.769937762733496,0,0.701497704517957,1.16225749335775,-0.801681428257888,0.115603715699909,"R","crop",1
62,-2.029291,9.225152,0.634147566753855,-0.915400468392897,0.788666101561133,-0.462030339660344,0.60141173939088,-0.822860774416372,0,0.593265354928127,-0.0283938812194482,-0.901895652714945,1.02225333631308,"R","grass",1
63,-1.877879,4.907581,0.441479254874764,1.40705826204536,-1.1391175954593,-1.14436336254764,0.579634024208759,-0.0339053317715041,0,-0.938395403145845,-0.713119450227236,-0.632165394495691,-1.00068983080748,"R","crop",1
64,-0.238606,11.059393,0.744524003002462,-0.0756384244847237,0.715010214031213,1.65274019001739,-2.13418532570487,0.0793342828597175,1,1.35017003534294,1.68827224979432,0.585821964252042,0.452055325060527,"U","urban",2
65,-2.417165,7.96651,-0.625512440511418,0.375624232203498,0.791593154690382,-1.02272380038432,0.919821716167154,0.516425616941176,0,-0.0984398871779415,-0.22187736797783,-0.866027851629589,0.788156346673644,"U","crop",1
66,-2.80999,5.834936,-0.385581378228334,1.10653171496318,-0.17734232239128,-0.923264503343751,-0.457268350965355,-1.91494664453116,0,-0.520153200075123,-0.086037550948451,-0.615132534141049,0.584540121254535,"U","crop",2
67,-0.966748,5.850759,-2.0703164151035,1.68270129037688,0.311094728462697,0.590905520773097,-0.629403192499091,0.15005937139443,1,-0.0669677892064784,-0.350929716494253,-0.660985378849487,0.0523259491345345,"R","crop",1
68,-2.364563,5.572287,-4.15467993493459,0.813234005296188,0.161613444143928,-0.509138998401096,0.00307774417241959,0.644375617476012,0,-0.105145494636844,-0.460391967424492,-0.801405029979019,0.111908452418357,"R","forest",1
69,-1.583515,6.734884,0.678826435981946,-0.588295188199149,0.872976798911831,1.73784733200283,0.796224702565646,0.65153265001385,0,1.30566601126204,0.549061122724306,1.45716958817675,0.816142116810981,"U","grass",2
70,-0.430897,8.163026,0.0276607848656288,-3.37669456185365,-0.257292108816145,-0.960171365202146,2.18175307006953,-4.96261446315008,0,-1.52567187882688,0.398272128639273,-0.910928226081458,1.86651125388441,"R","crop",NA
71,-1.976284,6.69194,-0.54669841913974,0.0349480253922653,0.51561617634111,-0.466502009480466,0.238659666626219,-1.08803002866327,0,0.512916194016818,-0.305871799766122,-0.815083096900193,1.37359548884591,"R","crop",1
72,-2.316421,4.973827,-2.93068128444104,0.00251645381759056,-1.41700109539326,0.431241632193648,0.275267787360469,0.857706846443884,0,-0.623043118596487,-1.84432986714392,-0.0968618727659831,-1.12247349843248,"R","crop",1
73,-2.757826,10.875712,0.715087388216401,-0.708187826730463,0.839697796698565,-0.871015265714986,0.110403947200023,0.971383185926891,0,1.01296462631613,1.5693659023109,-0.848031725469121,0.240199048994544,"R","crop",1
74,-2.489537,10.056536,0.465826134802148,0.230870146653338,1.0065749909462,0.723228925382714,-1.73786401255231,0.485301496962779,1,0.418591896919857,-0.653787592443076,0.939514333220197,0.820805957283304,"U","crop",1
75,-0.664253,10.661811,0.707714408684697,0.658175609686577,0.356921333761316,-1.05092134179982,1.42444572050543,-0.566113844112229,0,0.089994654088309,1.45736039588538,-0.882751124687954,1.04291357748315,"R","crop",1
76,0.077,8.807,0.530476314116789,-0.282825270616712,0.37716928933268,-1.07230160905155,0.209499863174588,-1.1027416337986,0,0.170546820512676,-0.240164006282631,-0.899128403721412,1.56624288694403,"R","grass",1
77,-1.150877,9.139257,0.339451807553748,-0.45269047204982,-0.197735422305767,-0.602997322504926,-0.988649692344367,-0.301478255553181,0,-0.769162435066868,-0.943445224338318,-0.705885024631679,1.22312928413124,"U","crop",1
78,-0.002687,9.443121,0.510885964499923,-0.538645041894647,0.5798993528862,1.66523930044625,-2.96873738707941,0.339751215073017,0,0.716341462091171,0.461756813426337,1.07514253415784,0.91557060061046,"U","grass",2
79,-0.478616,5.806579,0.497965048651465,0.847752895741406,-0.256892373151434,-0.506476644984256,0.042756227742049,-0.111899465700575,0,-0.371148016901134,-1.34565601440469,-0.522507645605819,-0.606077985241256,"U","crop",1
80,-2.027717,7.18233,-0.873295315723206,2.35705248627429,0.924660600575342,1.3306577003237,0.496952299239629,-0.126092974516816,0,NA,-1.09903652084532,-0.278298412044876,1.13395630095312,"U","crop",2
81,-1.760391,4.915465,0.560362047352593,-1.04397618800463,-1.96916663813113,-0.232180460261202,-0.497430682300891,0.535453649760856,0,-1.79512759144766,-0.877478111659025,1.66553408263277,-1.00705781875918,"U","crop",2
82,-1.762104,4.935371,0.596043611681593,-0.342091723501491,-1.34700316135189,-0.232180460261202,0.183230492642592,0.678510480222549,0,-1.966333286604,-1.24845948423159,1.27514951552717,-1.04371515369621,"U","crop",2
83,-0.211581,5.578471,0.661508084400887,-1.47463323318039,-1.3199459806198,2.48101660607321,-0.500312828597832,0.842290609168127,1,2.71423001350057,0.343436115297709,2.32298063860323,-1.58405253165577,"U","urban",2
84,-2.936622,6.941108,-2.09156474478093,0.692486694555306,0.533436842719571,-1.01204019534911,0.777503062695662,-2.19746081795231,0,-1.30299495582851,0.134028121467539,-0.933418235787971,-0.19501117754452,"R","crop",1
85,-0.88719,10.921841,0.722560091955907,0.483416102285456,0.725285815316992,-0.349989336718292,1.35623537856905,0.368212450606401,0,0.775529355882822,1.71528108092341,-0.937679749811051,0.939582905714251,"R","crop",1
86,-2.483826,6.555773,-1.73366923109968,-0.155323262121915,0.499117594237906,-1.07391166438756,-0.623749533649611,1.05083960743784,0,-1.11303511292803,-0.62578292055279,-0.82631369705703,0.771009049402581,"R","forest",1
87,-1.060055,10.779532,0.727424341570376,-0.154382371582524,0.374524319327018,-1.18707793486124,0.744119471764018,0.508664544921369,0,-0.0292031888639639,2.44110178602811,-0.902300789211528,0.780118831239457,"R","grass",1
88,-0.226009,5.605954,0.710129399058172,-0.711258712213215,-1.37052065378384,1.72552556325425,-1.12276787158535,0.650306724731213,1,2.70953481866599,1.05321258728231,2.07064922713663,-1.57081953186156,"U","urban",2
89,-0.406674,5.541101,0.707702381540414,0.143951382933092,-1.31068665410003,0.869701259051876,-1.00621174615104,-0.256522420659647,0,-0.399633798644444,0.121452420006136,1.58009281576553,-1.34533806344014,"U","grass",1
90,-1.85373,6.951779,-1.81309718552878,0.149076313854672,0.825291152514667,-1.14269445481058,1.39402328857123,-0.0157831174338593,0,-0.826670105840079,-0.612850282252859,-0.824579359800269,1.1101579270273,"R","crop",1
91,-0.802209,5.722526,0.355520059309267,0.616524626574789,0.209523489390087,0.0575441685832651,0.937974010391586,-0.0802157837218402,1,-0.373994123803011,-0.991394853618581,-0.847253227646406,-0.693387617977555,"R","crop",1
92,-1.514941,7.043135,-2.03407960117754,-0.262308447977936,1.16893468554685,0.303348251352516,1.60007518802654,0.196460069541226,0,-0.921418642012665,-1.63131219288308,-0.347689477078646,0.848040878763612,"U","crop",1
